record_id,timestamp,latitude,longitude,road_id,vehicle_count,avg_speed_kmh,vehicle_type,traffic_density,weather,visibility_m,road_condition,accident_occurred,accident_severity,alert_generated,temperature_c,humidity_pct,year,month,month_name,quarter,day,day_of_week,hour,is_weekend,time_of_day,accident_flag,alert_flag,severe_accident_flag,fatal_accident_flag,alert_success_type,traffic_density_score,traffic_flow_rate,visibility_category,region
3313,2018-03-06 14:33:00,32.12660016,82.31956294,RD-199,16,97,Bike,High,Clear,2051,Slippery,No,Not Applicable,Yes,41.26,80.74,2018,3,March,Q1,6,Tuesday,14,0,Midday,0,1,0,0,False Alarm (False Positive),3,1552,Moderate (1-4km),North
3314,2018-03-07 23:37:00,8.348878748,85.4008352,RD-98,371,81,Truck,Medium,Snow,4417,Dry,No,Not Applicable,No,20.25,50.78,2018,3,March,Q1,7,Wednesday,23,0,Night,0,0,0,0,Normal Flow (True Negative),2,30051,Good (>4km),South
3315,2018-10-11 22:08:00,15.43718554,74.67296737,RD-269,255,31,Truck,High,Storm,6521,Under Maintenance,No,Not Applicable,No,26.53,69.28,2018,10,October,Q4,11,Thursday,22,0,Night,0,0,0,0,Normal Flow (True Negative),3,7905,Good (>4km),South
3316,2018-07-04 12:11:00,13.24370294,77.85015397,RD-350,385,47,Truck,Medium,Clear,4189,Slippery,No,Not Applicable,Yes,39.85,72.56,2018,7,July,Q3,4,Wednesday,12,0,Midday,0,1,0,0,False Alarm (False Positive),2,18095,Good (>4km),South
3317,2020-09-08 14:58:00,21.38960879,87.81082043,RD-255,435,64,Bike,High,Rain,9715,Slippery,No,Not Applicable,No,34.52,65.17,2020,9,September,Q3,8,Tuesday,14,0,Midday,0,0,0,0,Normal Flow (True Negative),3,27840,Good (>4km),East
3318,2022-05-26 07:04:00,34.2533364,85.44759868,RD-393,307,100,Mixed,Low,Snow,6888,Slippery,No,Not Applicable,No,20.16,51.43,2022,5,May,Q2,26,Thursday,7,0,Morning Peak,0,0,0,0,Normal Flow (True Negative),1,30700,Good (>4km),North
3319,2018-03-31 16:18:00,8.145175644,78.71981752,RD-283,322,50,Truck,High,Snow,1827,Slippery,No,Not Applicable,Yes,44.13,64.62,2018,3,March,Q1,31,Saturday,16,1,Midday,0,1,0,0,False Alarm (False Positive),3,16100,Moderate (1-4km),South
3320,2019-12-05 10:24:00,22.1575673,71.24747664,RD-79,239,117,Mixed,Very High,Clear,2735,Under Maintenance,No,Not Applicable,No,43.18,50.54,2019,12,December,Q4,5,Thursday,10,0,Morning Peak,0,0,0,0,Normal Flow (True Negative),4,27963,Moderate (1-4km),West
3321,2018-07-23 21:47:00,33.65900962,77.93584123,RD-314,348,118,Bus,Very High,Snow,4026,Under Maintenance,No,Not Applicable,No,36.45,35.03,2018,7,July,Q3,23,Monday,21,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),4,41064,Good (>4km),North
3322,2023-11-03 23:20:00,34.86016064,69.28051211,RD-145,457,41,Car,High,Storm,1945,Slippery,No,Not Applicable,No,21.99,89.57,2023,11,November,Q4,3,Friday,23,0,Night,0,0,0,0,Normal Flow (True Negative),3,18737,Moderate (1-4km),North
3323,2021-05-23 19:43:00,27.0616595,84.84224955,RD-166,133,71,Car,Low,Clear,6850,Wet,No,Not Applicable,No,43.0,37.63,2021,5,May,Q2,23,Sunday,19,1,Evening Peak,0,0,0,0,Normal Flow (True Negative),1,9443,Good (>4km),Central
3324,2022-02-16 14:11:00,32.06281663,77.36744881,RD-210,226,107,Bus,High,Storm,2369,Slippery,No,Not Applicable,No,37.51,34.34,2022,2,February,Q1,16,Wednesday,14,0,Midday,0,0,0,0,Normal Flow (True Negative),3,24182,Moderate (1-4km),North
3325,2021-03-31 18:03:00,17.39797763,79.01560675,RD-329,328,10,Car,Medium,Storm,1083,Slippery,No,Not Applicable,Yes,43.46,82.71,2021,3,March,Q1,31,Wednesday,18,0,Evening Peak,0,1,0,0,False Alarm (False Positive),2,3280,Moderate (1-4km),Central
3326,2023-05-18 10:30:00,16.29282463,84.67755841,RD-165,27,63,Bus,Medium,Rain,7300,Slippery,No,Not Applicable,No,42.55,48.11,2023,5,May,Q2,18,Thursday,10,0,Morning Peak,0,0,0,0,Normal Flow (True Negative),2,1701,Good (>4km),Central
3327,2020-04-26 18:02:00,9.424469766,84.85734615,RD-57,126,7,Car,High,Clear,4978,Under Maintenance,No,Not Applicable,Yes,44.09,69.02,2020,4,April,Q2,26,Sunday,18,1,Evening Peak,0,1,0,0,False Alarm (False Positive),3,882,Good (>4km),South
3328,2019-05-03 17:10:00,22.59287607,85.06195603,RD-50,248,81,Bus,High,Rain,2735,Dry,No,Not Applicable,No,35.54,49.74,2019,5,May,Q2,3,Friday,17,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),3,20088,Moderate (1-4km),East
3329,2022-08-04 10:13:00,21.21912836,82.25614507,RD-268,99,15,Bus,Medium,Rain,9850,Under Maintenance,No,Not Applicable,Yes,24.21,53.49,2022,8,August,Q3,4,Thursday,10,0,Morning Peak,0,1,0,0,False Alarm (False Positive),2,1485,Good (>4km),Central
3330,2019-03-02 11:18:00,18.78554923,82.15555057,RD-338,438,31,Car,Medium,Snow,830,Wet,No,Not Applicable,Yes,40.13,45.73,2019,3,March,Q1,2,Saturday,11,1,Midday,0,1,0,0,False Alarm (False Positive),2,13578,Poor (<1km),Central
3331,2020-06-03 02:12:00,11.28668888,91.81536388,RD-35,285,6,Mixed,High,Fog,8384,Under Maintenance,No,Not Applicable,No,38.61,50.58,2020,6,June,Q2,3,Wednesday,2,0,Night,0,0,0,0,Normal Flow (True Negative),3,1710,Good (>4km),South
3332,2019-03-13 04:22:00,14.69213161,81.55907914,RD-23,11,68,Truck,Low,Clear,5210,Dry,No,Not Applicable,Yes,42.27,54.64,2019,3,March,Q1,13,Wednesday,4,0,Night,0,1,0,0,False Alarm (False Positive),1,748,Good (>4km),South
3333,2023-11-02 17:13:00,13.90659286,83.54487465,RD-428,329,108,Truck,Low,Storm,3077,Under Maintenance,No,Not Applicable,Yes,25.1,73.22,2023,11,November,Q4,2,Thursday,17,0,Evening Peak,0,1,0,0,False Alarm (False Positive),1,35532,Moderate (1-4km),South
3334,2020-03-07 20:49:00,35.37508366,96.65866642,RD-481,295,48,Bike,Medium,Snow,624,Dry,No,Not Applicable,No,25.85,60.69,2020,3,March,Q1,7,Saturday,20,1,Evening Peak,0,0,0,0,Normal Flow (True Negative),2,14160,Poor (<1km),North
3335,2021-02-03 16:09:00,36.02734978,73.2504515,RD-67,159,80,Bike,Very High,Rain,6167,Under Maintenance,Yes,Minor,No,46.71,86.61,2021,2,February,Q1,3,Wednesday,16,0,Midday,1,0,0,0,Missed Incident (False Negative),4,12720,Good (>4km),North
3336,2021-05-14 18:39:00,8.099226541,89.0662085,RD-92,261,59,Car,Low,Rain,2502,Under Maintenance,No,Not Applicable,No,42.5,32.51,2021,5,May,Q2,14,Friday,18,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),1,15399,Moderate (1-4km),South
3337,2022-08-07 11:14:00,12.94588913,81.72242813,RD-448,115,115,Truck,High,Clear,6475,Under Maintenance,No,Not Applicable,No,47.25,60.18,2022,8,August,Q3,7,Sunday,11,1,Midday,0,0,0,0,Normal Flow (True Negative),3,13225,Good (>4km),South
3338,2020-02-05 14:42:00,33.77464321,92.08570872,RD-17,384,44,Bike,Medium,Snow,3283,Wet,No,Not Applicable,Yes,42.76,65.05,2020,2,February,Q1,5,Wednesday,14,0,Midday,0,1,0,0,False Alarm (False Positive),2,16896,Moderate (1-4km),North
3339,2018-05-09 16:46:00,9.111862455,79.71694432,RD-104,299,80,Truck,Low,Storm,9826,Slippery,No,Not Applicable,No,37.91,85.21,2018,5,May,Q2,9,Wednesday,16,0,Midday,0,0,0,0,Normal Flow (True Negative),1,23920,Good (>4km),South
3340,2020-04-19 11:34:00,35.36009387,76.78669338,RD-55,134,27,Bus,Low,Rain,213,Wet,No,Not Applicable,Yes,39.62,32.95,2020,4,April,Q2,19,Sunday,11,1,Midday,0,1,0,0,False Alarm (False Positive),1,3618,Poor (<1km),North
3341,2022-08-10 15:59:00,19.02187498,74.02579964,RD-249,172,68,Mixed,Low,Snow,3287,Wet,No,Not Applicable,Yes,46.67,64.41,2022,8,August,Q3,10,Wednesday,15,0,Midday,0,1,0,0,False Alarm (False Positive),1,11696,Moderate (1-4km),West
3342,2022-05-20 11:05:00,23.62188711,93.2948775,RD-99,391,99,Bus,Very High,Storm,3260,Slippery,No,Not Applicable,No,37.36,81.22,2022,5,May,Q2,20,Friday,11,0,Midday,0,0,0,0,Normal Flow (True Negative),4,38709,Moderate (1-4km),East
3343,2020-08-08 14:31:00,30.15076901,88.83152543,RD-51,206,61,Bike,Medium,Snow,1316,Under Maintenance,No,Not Applicable,No,38.97,44.52,2020,8,August,Q3,8,Saturday,14,1,Midday,0,0,0,0,Normal Flow (True Negative),2,12566,Moderate (1-4km),North
3344,2020-05-23 05:17:00,15.07324764,70.2301131,RD-17,322,14,Bike,High,Rain,1619,Under Maintenance,No,Not Applicable,No,24.69,82.58,2020,5,May,Q2,23,Saturday,5,1,Night,0,0,0,0,Normal Flow (True Negative),3,4508,Moderate (1-4km),South
3345,2022-05-18 06:37:00,10.91954623,88.69121685,RD-293,24,39,Car,High,Rain,2684,Wet,No,Not Applicable,No,34.22,31.14,2022,5,May,Q2,18,Wednesday,6,0,Night,0,0,0,0,Normal Flow (True Negative),3,936,Moderate (1-4km),South
3346,2019-10-11 20:23:00,31.48849779,69.0154533,RD-329,304,10,Mixed,Medium,Storm,4296,Slippery,No,Not Applicable,Yes,41.49,73.95,2019,10,October,Q4,11,Friday,20,0,Evening Peak,0,1,0,0,False Alarm (False Positive),2,3040,Good (>4km),North
3347,2020-06-06 13:15:00,36.55416597,73.26716606,RD-429,472,93,Mixed,Very High,Snow,8143,Slippery,No,Not Applicable,No,28.13,85.99,2020,6,June,Q2,6,Saturday,13,1,Midday,0,0,0,0,Normal Flow (True Negative),4,43896,Good (>4km),North
3348,2021-06-07 10:13:00,27.10456255,85.19113348,RD-199,37,99,Truck,Low,Rain,4159,Under Maintenance,No,Not Applicable,Yes,26.07,69.43,2021,6,June,Q2,7,Monday,10,0,Morning Peak,0,1,0,0,False Alarm (False Positive),1,3663,Good (>4km),East
3349,2018-12-12 03:21:00,31.931505,81.44179963,RD-337,21,58,Car,Very High,Snow,1824,Under Maintenance,No,Not Applicable,Yes,29.41,56.34,2018,12,December,Q4,12,Wednesday,3,0,Night,0,1,0,0,False Alarm (False Positive),4,1218,Moderate (1-4km),North
3350,2021-10-14 18:17:00,35.29805938,92.37402386,RD-251,204,98,Mixed,High,Clear,2986,Under Maintenance,No,Not Applicable,No,27.25,32.69,2021,10,October,Q4,14,Thursday,18,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),3,19992,Moderate (1-4km),North
3351,2019-06-09 20:43:00,14.62881366,85.62882097,RD-270,275,83,Bike,Low,Storm,1357,Slippery,No,Not Applicable,No,26.45,85.21,2019,6,June,Q2,9,Sunday,20,1,Evening Peak,0,0,0,0,Normal Flow (True Negative),1,22825,Moderate (1-4km),South
3352,2019-02-24 09:04:00,18.16177267,95.98426231,RD-320,365,114,Bus,High,Fog,6340,Wet,No,Not Applicable,No,32.75,58.22,2019,2,February,Q1,24,Sunday,9,1,Morning Peak,0,0,0,0,Normal Flow (True Negative),3,41610,Good (>4km),East
3353,2022-12-12 19:07:00,14.35175613,92.80032287,RD-360,272,71,Bus,High,Storm,4998,Under Maintenance,No,Not Applicable,No,47.24,31.74,2022,12,December,Q4,12,Monday,19,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),3,19312,Good (>4km),South
3354,2022-01-05 21:58:00,9.791729387,77.86624363,RD-303,180,86,Mixed,High,Rain,9410,Slippery,No,Not Applicable,Yes,35.21,71.39,2022,1,January,Q1,5,Wednesday,21,0,Evening Peak,0,1,0,0,False Alarm (False Positive),3,15480,Good (>4km),South
3355,2019-01-16 00:25:00,29.23599812,92.19037744,RD-132,346,60,Bus,Very High,Snow,2369,Dry,Yes,Unspecified,No,25.64,58.91,2019,1,January,Q1,16,Wednesday,0,0,Night,1,0,0,0,Missed Incident (False Negative),4,20760,Moderate (1-4km),North
3356,2018-03-23 21:01:00,12.22407051,93.22812347,RD-26,285,85,Bike,Low,Storm,720,Under Maintenance,No,Not Applicable,No,22.31,37.46,2018,3,March,Q1,23,Friday,21,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),1,24225,Poor (<1km),South
3357,2019-02-17 15:04:00,10.68857251,96.12202473,RD-188,312,64,Truck,Low,Fog,3579,Wet,No,Not Applicable,No,40.88,42.86,2019,2,February,Q1,17,Sunday,15,1,Midday,0,0,0,0,Normal Flow (True Negative),1,19968,Moderate (1-4km),South
3358,2018-11-10 06:53:00,18.37141125,68.36432489,RD-114,250,18,Bike,Very High,Clear,2720,Dry,Yes,Fatal,Yes,31.48,33.87,2018,11,November,Q4,10,Saturday,6,1,Night,1,1,1,1,True Positive,4,4500,Moderate (1-4km),West
3359,2023-06-14 17:29:00,9.756127312,93.36758484,RD-311,254,50,Mixed,Low,Rain,4093,Under Maintenance,No,Not Applicable,Yes,44.65,64.46,2023,6,June,Q2,14,Wednesday,17,0,Evening Peak,0,1,0,0,False Alarm (False Positive),1,12700,Good (>4km),South
3360,2018-03-31 21:00:00,13.2071912,70.02696415,RD-368,37,20,Bike,Low,Snow,2221,Dry,No,Not Applicable,No,39.79,67.32,2018,3,March,Q1,31,Saturday,21,1,Evening Peak,0,0,0,0,Normal Flow (True Negative),1,740,Moderate (1-4km),South
3361,2022-07-25 12:00:00,10.02829502,83.31536036,RD-37,213,119,Bike,Low,Clear,5398,Under Maintenance,No,Not Applicable,No,43.89,60.34,2022,7,July,Q3,25,Monday,12,0,Midday,0,0,0,0,Normal Flow (True Negative),1,25347,Good (>4km),South
3362,2020-05-05 18:57:00,33.4410564,80.02524265,RD-7,283,31,Bus,Very High,Rain,4093,Dry,No,Not Applicable,No,28.16,79.03,2020,5,May,Q2,5,Tuesday,18,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),4,8773,Good (>4km),North
3363,2018-08-01 09:26:00,30.61229731,94.67656701,RD-477,322,111,Truck,Medium,Storm,2375,Wet,No,Not Applicable,Yes,40.77,81.66,2018,8,August,Q3,1,Wednesday,9,0,Morning Peak,0,1,0,0,False Alarm (False Positive),2,35742,Moderate (1-4km),North
3364,2023-05-30 11:08:00,32.92592942,79.74940336,RD-472,374,41,Car,High,Storm,5729,Slippery,No,Not Applicable,No,27.92,66.94,2023,5,May,Q2,30,Tuesday,11,0,Midday,0,0,0,0,Normal Flow (True Negative),3,15334,Good (>4km),North
3365,2018-10-17 15:51:00,33.18160119,85.28523754,RD-107,444,101,Mixed,High,Fog,9260,Under Maintenance,No,Not Applicable,Yes,48.17,30.77,2018,10,October,Q4,17,Wednesday,15,0,Midday,0,1,0,0,False Alarm (False Positive),3,44844,Good (>4km),North
3366,2018-12-03 03:50:00,35.39076262,88.0644815,RD-336,46,65,Mixed,Very High,Clear,3256,Dry,No,Not Applicable,No,39.09,71.71,2018,12,December,Q4,3,Monday,3,0,Night,0,0,0,0,Normal Flow (True Negative),4,2990,Moderate (1-4km),North
3367,2023-05-30 10:54:00,13.4129824,68.55186294,RD-252,469,24,Bike,Medium,Storm,1904,Dry,No,Not Applicable,No,29.74,55.08,2023,5,May,Q2,30,Tuesday,10,0,Morning Peak,0,0,0,0,Normal Flow (True Negative),2,11256,Moderate (1-4km),South
3368,2019-06-21 08:15:00,34.10026286,85.13700636,RD-476,401,29,Bus,High,Fog,6866,Slippery,No,Not Applicable,No,28.09,63.93,2019,6,June,Q2,21,Friday,8,0,Morning Peak,0,0,0,0,Normal Flow (True Negative),3,11629,Good (>4km),North
3369,2021-01-25 19:24:00,23.22612816,83.02176322,RD-456,263,54,Bus,Medium,Snow,5382,Slippery,No,Not Applicable,Yes,25.73,68.94,2021,1,January,Q1,25,Monday,19,0,Evening Peak,0,1,0,0,False Alarm (False Positive),2,14202,Good (>4km),Central
3370,2023-08-10 15:56:00,12.82069973,85.22625055,RD-427,369,62,Mixed,Medium,Snow,8802,Dry,No,Not Applicable,No,40.84,51.01,2023,8,August,Q3,10,Thursday,15,0,Midday,0,0,0,0,Normal Flow (True Negative),2,22878,Good (>4km),South
3371,2019-04-28 06:49:00,27.01742793,70.19657768,RD-41,114,82,Car,Very High,Clear,6382,Dry,No,Not Applicable,No,26.56,85.03,2019,4,April,Q2,28,Sunday,6,1,Night,0,0,0,0,Normal Flow (True Negative),4,9348,Good (>4km),West
3372,2019-05-05 05:04:00,17.48301514,69.61119273,RD-240,252,41,Car,Medium,Snow,9180,Wet,No,Not Applicable,No,37.86,38.04,2019,5,May,Q2,5,Sunday,5,1,Night,0,0,0,0,Normal Flow (True Negative),2,10332,Good (>4km),West
3373,2020-08-17 14:39:00,9.347614845,73.14878579,RD-411,476,9,Truck,High,Storm,5109,Slippery,No,Not Applicable,No,27.94,70.29,2020,8,August,Q3,17,Monday,14,0,Midday,0,0,0,0,Normal Flow (True Negative),3,4284,Good (>4km),South
3374,2021-06-03 15:01:00,10.28079158,93.21551959,RD-328,109,58,Bike,Medium,Snow,1638,Under Maintenance,Yes,Minor,No,39.86,30.26,2021,6,June,Q2,3,Thursday,15,0,Midday,1,0,0,0,Missed Incident (False Negative),2,6322,Moderate (1-4km),South
3375,2022-08-07 10:59:00,20.28776353,78.33766098,RD-32,463,41,Mixed,High,Storm,3858,Slippery,No,Not Applicable,No,44.45,85.48,2022,8,August,Q3,7,Sunday,10,1,Morning Peak,0,0,0,0,Normal Flow (True Negative),3,18983,Moderate (1-4km),Central
3376,2022-10-04 19:58:00,31.96802289,80.58694397,RD-185,256,78,Car,Low,Fog,5114,Wet,Yes,Minor,No,43.34,36.75,2022,10,October,Q4,4,Tuesday,19,0,Evening Peak,1,0,0,0,Missed Incident (False Negative),1,19968,Good (>4km),North
3377,2020-10-23 05:53:00,17.0198053,79.31482215,RD-286,485,14,Car,Very High,Storm,1844,Wet,No,Not Applicable,No,42.83,35.69,2020,10,October,Q4,23,Friday,5,0,Night,0,0,0,0,Normal Flow (True Negative),4,6790,Moderate (1-4km),Central
3378,2019-10-11 06:00:00,30.21765003,88.71673377,RD-381,53,13,Bus,Low,Storm,9039,Wet,No,Not Applicable,Yes,25.63,49.98,2019,10,October,Q4,11,Friday,6,0,Night,0,1,0,0,False Alarm (False Positive),1,689,Good (>4km),North
3379,2020-08-05 14:17:00,9.616574923,75.52479099,RD-481,74,82,Truck,Medium,Clear,8474,Dry,No,Not Applicable,Yes,22.65,52.41,2020,8,August,Q3,5,Wednesday,14,0,Midday,0,1,0,0,False Alarm (False Positive),2,6068,Good (>4km),South
3380,2023-03-11 11:34:00,19.41824254,69.98340721,RD-456,187,37,Mixed,Medium,Snow,7847,Wet,No,Not Applicable,No,40.97,42.86,2023,3,March,Q1,11,Saturday,11,1,Midday,0,0,0,0,Normal Flow (True Negative),2,6919,Good (>4km),West
3381,2020-06-30 15:26:00,11.69576735,78.96707191,RD-213,156,97,Truck,Very High,Storm,4513,Wet,No,Not Applicable,No,31.05,65.11,2020,6,June,Q2,30,Tuesday,15,0,Midday,0,0,0,0,Normal Flow (True Negative),4,15132,Good (>4km),South
3382,2019-03-12 12:50:00,33.04290173,89.10723052,RD-421,58,28,Car,Low,Clear,3132,Dry,No,Not Applicable,No,32.97,56.57,2019,3,March,Q1,12,Tuesday,12,0,Midday,0,0,0,0,Normal Flow (True Negative),1,1624,Moderate (1-4km),North
3383,2021-02-25 17:46:00,36.070208,94.53407291,RD-189,76,74,Truck,Low,Clear,8937,Dry,No,Not Applicable,No,20.93,32.05,2021,2,February,Q1,25,Thursday,17,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),1,5624,Good (>4km),North
3384,2023-10-15 16:22:00,17.44285563,69.47382536,RD-407,493,61,Car,Low,Clear,1386,Under Maintenance,No,Not Applicable,No,27.79,49.18,2023,10,October,Q4,15,Sunday,16,1,Midday,0,0,0,0,Normal Flow (True Negative),1,30073,Moderate (1-4km),West
3385,2022-09-07 12:06:00,36.67701716,91.50438751,RD-363,356,30,Bus,Very High,Rain,977,Slippery,No,Not Applicable,No,21.01,78.63,2022,9,September,Q3,7,Wednesday,12,0,Midday,0,0,0,0,Normal Flow (True Negative),4,10680,Poor (<1km),North
3386,2022-05-25 15:58:00,29.81691925,69.91922449,RD-30,55,43,Bike,Medium,Clear,6686,Dry,No,Not Applicable,No,46.38,71.38,2022,5,May,Q2,25,Wednesday,15,0,Midday,0,0,0,0,Normal Flow (True Negative),2,2365,Good (>4km),North
3387,2021-07-09 09:03:00,8.035783083,77.58915792,RD-422,79,48,Mixed,Low,Clear,1022,Slippery,No,Not Applicable,No,27.3,73.49,2021,7,July,Q3,9,Friday,9,0,Morning Peak,0,0,0,0,Normal Flow (True Negative),1,3792,Moderate (1-4km),South
3388,2019-05-23 18:18:00,22.0728815,68.64674432,RD-316,423,68,Bike,Medium,Storm,2372,Wet,No,Not Applicable,Yes,36.72,71.89,2019,5,May,Q2,23,Thursday,18,0,Evening Peak,0,1,0,0,False Alarm (False Positive),2,28764,Moderate (1-4km),West
3389,2019-01-29 15:35:00,32.18891847,94.43470927,RD-137,430,115,Truck,Medium,Clear,2551,Slippery,No,Not Applicable,No,21.17,48.66,2019,1,January,Q1,29,Tuesday,15,0,Midday,0,0,0,0,Normal Flow (True Negative),2,49450,Moderate (1-4km),North
3390,2023-09-01 02:18:00,23.48238606,88.49688086,RD-271,356,52,Car,Medium,Clear,6320,Dry,No,Not Applicable,No,40.01,35.98,2023,9,September,Q3,1,Friday,2,0,Night,0,0,0,0,Normal Flow (True Negative),2,18512,Good (>4km),East
3391,2022-11-25 20:32:00,23.94886249,78.70492173,RD-21,463,71,Bike,Very High,Rain,9675,Slippery,No,Not Applicable,No,29.69,46.35,2022,11,November,Q4,25,Friday,20,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),4,32873,Good (>4km),Central
3392,2022-01-23 11:55:00,20.98328907,78.9462409,RD-376,118,52,Bus,High,Rain,5082,Under Maintenance,No,Not Applicable,No,46.94,79.91,2022,1,January,Q1,23,Sunday,11,1,Midday,0,0,0,0,Normal Flow (True Negative),3,6136,Good (>4km),Central
3393,2020-07-19 21:05:00,19.45612722,86.55544304,RD-37,370,44,Truck,Very High,Clear,1283,Under Maintenance,No,Not Applicable,No,46.64,88.83,2020,7,July,Q3,19,Sunday,21,1,Evening Peak,0,0,0,0,Normal Flow (True Negative),4,16280,Moderate (1-4km),East
3394,2023-12-16 13:19:00,8.794505977,70.59980084,RD-428,218,50,Truck,Medium,Clear,2714,Slippery,No,Not Applicable,Yes,29.76,59.63,2023,12,December,Q4,16,Saturday,13,1,Midday,0,1,0,0,False Alarm (False Positive),2,10900,Moderate (1-4km),South
3395,2022-07-21 09:44:00,26.03025877,72.20641031,RD-156,312,100,Bike,Very High,Storm,2737,Under Maintenance,No,Not Applicable,No,47.03,30.58,2022,7,July,Q3,21,Thursday,9,0,Morning Peak,0,0,0,0,Normal Flow (True Negative),4,31200,Moderate (1-4km),West
3396,2022-09-01 06:13:00,30.23506376,92.56950214,RD-40,487,94,Truck,Low,Storm,5352,Under Maintenance,No,Not Applicable,No,49.88,38.4,2022,9,September,Q3,1,Thursday,6,0,Night,0,0,0,0,Normal Flow (True Negative),1,45778,Good (>4km),North
3397,2021-09-25 11:22:00,30.91515745,73.8670795,RD-484,216,7,Mixed,Low,Rain,2813,Slippery,No,Not Applicable,No,44.76,49.32,2021,9,September,Q3,25,Saturday,11,1,Midday,0,0,0,0,Normal Flow (True Negative),1,1512,Moderate (1-4km),North
3398,2023-06-25 08:25:00,26.11444806,89.07332553,RD-111,390,80,Bike,Very High,Storm,8812,Dry,No,Not Applicable,Yes,45.35,64.72,2023,6,June,Q2,25,Sunday,8,1,Morning Peak,0,1,0,0,False Alarm (False Positive),4,31200,Good (>4km),East
3399,2018-11-30 02:40:00,17.89704024,74.54828418,RD-492,92,18,Bike,Medium,Snow,3125,Slippery,No,Not Applicable,Yes,27.47,34.51,2018,11,November,Q4,30,Friday,2,0,Night,0,1,0,0,False Alarm (False Positive),2,1656,Moderate (1-4km),West
3400,2018-04-30 01:01:00,8.655680386,70.5562432,RD-266,295,87,Bus,High,Fog,5273,Under Maintenance,Yes,Unspecified,No,37.3,86.6,2018,4,April,Q2,30,Monday,1,0,Night,1,0,0,0,Missed Incident (False Negative),3,25665,Good (>4km),South
3401,2019-03-19 07:51:00,33.97760687,94.10093853,RD-50,369,8,Truck,High,Rain,234,Wet,No,Not Applicable,Yes,22.02,51.91,2019,3,March,Q1,19,Tuesday,7,0,Morning Peak,0,1,0,0,False Alarm (False Positive),3,2952,Poor (<1km),North
3402,2023-07-22 05:42:00,20.44234033,94.14851071,RD-52,466,16,Bus,Medium,Rain,8830,Under Maintenance,No,Not Applicable,No,22.85,84.76,2023,7,July,Q3,22,Saturday,5,1,Night,0,0,0,0,Normal Flow (True Negative),2,7456,Good (>4km),East
3403,2020-02-12 10:48:00,25.43408801,85.55404503,RD-372,132,103,Truck,High,Storm,7520,Wet,No,Not Applicable,Yes,49.97,76.83,2020,2,February,Q1,12,Wednesday,10,0,Morning Peak,0,1,0,0,False Alarm (False Positive),3,13596,Good (>4km),East
3404,2023-11-01 10:11:00,13.64212618,81.39898149,RD-119,427,27,Bike,Medium,Fog,3119,Wet,No,Not Applicable,Yes,29.8,75.33,2023,11,November,Q4,1,Wednesday,10,0,Morning Peak,0,1,0,0,False Alarm (False Positive),2,11529,Moderate (1-4km),South
3405,2021-04-30 19:17:00,12.11671582,84.03003775,RD-273,247,116,Truck,Very High,Fog,8150,Wet,No,Not Applicable,Yes,42.45,66.4,2021,4,April,Q2,30,Friday,19,0,Evening Peak,0,1,0,0,False Alarm (False Positive),4,28652,Good (>4km),South
3406,2022-11-02 14:23:00,10.51771367,79.83569538,RD-198,355,7,Bus,Low,Clear,5340,Slippery,No,Not Applicable,No,44.2,67.61,2022,11,November,Q4,2,Wednesday,14,0,Midday,0,0,0,0,Normal Flow (True Negative),1,2485,Good (>4km),South
